1.433249877929687500e+03,3.669749755859375000e+03
1.842749877929687500e+03,1.543499877929687500e+03
1.732499877929687500e+03,2.283749755859375000e+03
1.716749877929687500e+03,2.165624755859375000e+03
1.165499877929687500e+03,1.771874877929687500e+03
2.031749877929687500e+03,2.079000000000000000e+03
1.850624877929687500e+03,1.488374877929687500e+03
1.622249877929687500e+03,1.748249877929687500e+03
5.669999389648437500e+02,2.598749755859375000e+03
3.622499694824218750e+02,2.937374755859375000e+03
1.496249877929687500e+03,2.409749755859375000e+03
1.598624877929687500e+03,8.504999389648437500e+02
1.748249877929687500e+03,1.929374877929687500e+03
1.866374877929687500e+03,2.307374755859375000e+03
2.866499755859375000e+03,3.173624755859375000e+03
1.803374877929687500e+03,2.015999877929687500e+03
2.441249847412109375e+02,2.882249755859375000e+03
2.968874755859375000e+03,1.606499877929687500e+03
1.259999877929687500e+03,1.819124877929687500e+03
1.913624877929687500e+03,2.638124755859375000e+03
1.771874877929687500e+03,2.386124755859375000e+03
1.472624877929687500e+03,2.204999755859375000e+03
1.842749877929687500e+03,2.803499755859375000e+03
1.779749877929687500e+03,1.346624877929687500e+03
1.338749847412109375e+02,3.071249694824218750e+02
2.228624755859375000e+03,1.488374877929687500e+03
1.110374877929687500e+03,1.244249877929687500e+03
3.858749694824218750e+02,3.126374755859375000e+03
2.496374755859375000e+03,2.582999755859375000e+03
1.362374877929687500e+03,1.968749877929687500e+03
5.433749389648437500e+02,2.606624755859375000e+03
1.582874877929687500e+03,2.945249755859375000e+03
1.590749877929687500e+03,7.244999389648437500e+02
1.630124877929687500e+03,1.252124877929687500e+03
1.378124877929687500e+03,2.307374755859375000e+03
1.929374877929687500e+03,1.196999877929687500e+03
1.259999877929687500e+03,2.527874755859375000e+03
2.551499755859375000e+03,1.614374877929687500e+03
7.796249389648437500e+02,3.748499755859375000e+03
1.212749877929687500e+03,8.504999389648437500e+02
1.322999877929687500e+03,5.433749389648437500e+02
8.426249389648437500e+02,1.803374877929687500e+03
1.023749923706054688e+02,8.268749389648437500e+02
1.984499877929687500e+03,2.701124755859375000e+03
2.031749877929687500e+03,1.771874877929687500e+03
1.803374877929687500e+03,3.126374755859375000e+03
1.937249877929687500e+03,2.433374755859375000e+03
1.433249877929687500e+03,6.221249389648437500e+02
9.843749389648437500e+02,9.134999389648437500e+02
4.409999694824218750e+02,2.504249755859375000e+03
1.803374877929687500e+03,3.827249755859375000e+03
1.630124877929687500e+03,2.472749755859375000e+03
8.347499389648437500e+02,1.811249847412109375e+02
3.937499694824218750e+02,2.771999755859375000e+03
1.630124877929687500e+03,1.425374877929687500e+03
1.527749877929687500e+03,2.141999755859375000e+03
1.315124877929687500e+03,2.362499755859375000e+03
1.409624877929687500e+03,3.488624755859375000e+03
4.488749694824218750e+02,3.669749755859375000e+03
1.551374877929687500e+03,2.559374755859375000e+03
8.426249389648437500e+02,1.409624877929687500e+03
1.063124877929687500e+03,1.401749877929687500e+03
1.669499877929687500e+03,2.141999755859375000e+03
1.259999877929687500e+03,1.165499877929687500e+03
1.669499877929687500e+03,1.929374877929687500e+03
3.937499618530273438e+01,4.803749694824218750e+02
3.464999694824218750e+02,3.866624755859375000e+03
1.905749877929687500e+03,1.496249877929687500e+03
2.480624755859375000e+03,6.772499389648437500e+02
2.559374755859375000e+03,7.402499389648437500e+02
1.661624877929687500e+03,1.149749877929687500e+03
1.811249877929687500e+03,9.134999389648437500e+02
1.700999877929687500e+03,3.693374755859375000e+03
1.543499877929687500e+03,9.607499389648437500e+02
9.607499389648437500e+02,1.417499877929687500e+03
1.527749877929687500e+03,2.189249755859375000e+03
2.283749755859375000e+03,1.598624877929687500e+03
1.559249877929687500e+03,2.008124877929687500e+03
1.645874877929687500e+03,2.346749755859375000e+03
1.543499877929687500e+03,2.315249755859375000e+03
2.535749755859375000e+03,1.204874877929687500e+03
1.464749877929687500e+03,2.102625000000000000e+03
1.748249877929687500e+03,1.574999877929687500e+03
1.535624877929687500e+03,2.212874755859375000e+03
1.220624877929687500e+03,2.181374755859375000e+03
1.322999877929687500e+03,2.165624755859375000e+03
1.653749877929687500e+03,1.189124877929687500e+03
2.551499755859375000e+03,8.583749389648437500e+02
1.307249877929687500e+03,2.291624755859375000e+03
8.426249389648437500e+02,1.622249877929687500e+03
1.307249877929687500e+03,3.653999755859375000e+03
8.032499389648437500e+02,1.716749877929687500e+03
1.756124877929687500e+03,2.764124755859375000e+03
1.630124877929687500e+03,1.559249877929687500e+03
1.826999877929687500e+03,1.102499877929687500e+03
5.433749389648437500e+02,3.401999755859375000e+03
1.527749877929687500e+03,2.110500000000000000e+03
2.015999877929687500e+03,2.015999877929687500e+03
1.606499877929687500e+03,2.764124755859375000e+03
6.457499389648437500e+02,3.803624755859375000e+03
1.291499877929687500e+03,3.795749755859375000e+03
1.204874877929687500e+03,3.157874755859375000e+03
2.244374755859375000e+03,1.196999877929687500e+03
1.102499877929687500e+03,3.732749755859375000e+03
2.299499755859375000e+03,1.425374877929687500e+03
1.826999877929687500e+03,1.157624877929687500e+03
1.551374877929687500e+03,2.630249755859375000e+03
1.756124877929687500e+03,3.299624755859375000e+03
1.141874877929687500e+03,2.000249877929687500e+03
1.220624877929687500e+03,2.874374755859375000e+03
1.504124877929687500e+03,2.787749755859375000e+03
1.307249877929687500e+03,1.984499877929687500e+03
1.259999877929687500e+03,3.071249755859375000e+03
1.716749877929687500e+03,1.338749877929687500e+03
5.512499618530273438e+01,1.086749877929687500e+03
4.646249694824218750e+02,3.724874755859375000e+03
1.716749877929687500e+03,1.763999877929687500e+03
2.992499694824218750e+02,2.764124755859375000e+03
1.354499877929687500e+03,2.921624755859375000e+03
1.031625000000000000e+03,7.402499389648437500e+02
1.700999877929687500e+03,2.008124877929687500e+03
1.669499877929687500e+03,1.244249877929687500e+03
1.133999877929687500e+03,8.347499389648437500e+02
1.488374877929687500e+03,1.086749877929687500e+03
2.291624755859375000e+03,6.142499389648437500e+02
1.078874877929687500e+03,9.607499389648437500e+02
1.047375000000000000e+03,1.976624877929687500e+03
1.259999877929687500e+03,2.606624755859375000e+03
1.393874877929687500e+03,3.354749755859375000e+03
1.913624877929687500e+03,2.748374755859375000e+03
1.590749877929687500e+03,3.283874755859375000e+03
2.661749755859375000e+03,1.622249877929687500e+03
5.512499389648437500e+02,2.653874755859375000e+03
1.637999877929687500e+03,3.094874755859375000e+03
1.882124877929687500e+03,2.338874755859375000e+03
5.669999389648437500e+02,3.921749755859375000e+03
1.519874877929687500e+03,3.149999755859375000e+03
1.480499877929687500e+03,7.402499389648437500e+02
1.811249847412109375e+02,2.661749755859375000e+03
1.385999877929687500e+03,3.228749755859375000e+03
1.488374877929687500e+03,3.480749755859375000e+03
1.244249877929687500e+03,2.905874755859375000e+03
8.819999389648437500e+02,1.330874877929687500e+03
9.764999389648437500e+02,1.858499877929687500e+03
2.330999755859375000e+03,8.583749389648437500e+02
1.480499877929687500e+03,2.141999755859375000e+03
2.543624755859375000e+03,3.622499694824218750e+02
1.511999877929687500e+03,2.724749755859375000e+03
4.016249694824218750e+02,3.535874755859375000e+03
1.315124877929687500e+03,2.921624755859375000e+03
1.244249877929687500e+03,1.984499877929687500e+03
1.504124877929687500e+03,9.607499389648437500e+02
3.307499694824218750e+02,2.598749755859375000e+03
1.031625000000000000e+03,2.756249755859375000e+03
3.307499694824218750e+02,2.708999755859375000e+03
1.551374877929687500e+03,2.984624755859375000e+03
2.567249755859375000e+03,3.149999755859375000e+03
1.598624877929687500e+03,2.086875000000000000e+03
1.031625000000000000e+03,3.323249755859375000e+03
1.826999877929687500e+03,1.047375000000000000e+03
2.000249877929687500e+03,2.134124755859375000e+03
9.134999389648437500e+02,1.811249877929687500e+03
1.212749877929687500e+03,1.149749877929687500e+03
6.299999618530273438e+01,3.858749694824218750e+02
1.322999877929687500e+03,3.149999755859375000e+03
1.551374877929687500e+03,2.756249755859375000e+03
1.598624877929687500e+03,9.213749389648437500e+02
1.850624877929687500e+03,2.976749755859375000e+03
1.787624877929687500e+03,1.433249877929687500e+03
1.905749877929687500e+03,3.323249755859375000e+03
1.519874877929687500e+03,1.992374877929687500e+03
1.850624877929687500e+03,2.685374755859375000e+03
3.937499694824218750e+02,2.598750000000000000e+02
2.118374755859375000e+03,3.622499755859375000e+03
1.921499877929687500e+03,2.000249877929687500e+03
1.763999877929687500e+03,2.976749755859375000e+03
1.165499877929687500e+03,1.968749877929687500e+03
3.149999694824218750e+02,2.756249694824218750e+02
1.488374877929687500e+03,1.685249877929687500e+03
2.008124877929687500e+03,1.630124877929687500e+03
1.393874877929687500e+03,3.417749755859375000e+03
1.945124877929687500e+03,2.535749755859375000e+03
1.433249877929687500e+03,2.071125000000000000e+03
3.622499694824218750e+02,2.992499755859375000e+03
1.007999938964843750e+03,3.882374755859375000e+03
1.803374877929687500e+03,3.685499755859375000e+03
3.543749694824218750e+02,3.598874755859375000e+03
8.032499389648437500e+02,1.567124877929687500e+03
3.228749694824218750e+02,3.291749755859375000e+03
2.252249755859375000e+03,1.133999877929687500e+03
1.921499877929687500e+03,1.023749923706054688e+02
9.764999389648437500e+02,1.307249877929687500e+03
1.779749877929687500e+03,3.520124755859375000e+03
1.693124877929687500e+03,3.307499755859375000e+03
1.874249877929687500e+03,1.527749877929687500e+03
1.511999877929687500e+03,2.512124755859375000e+03
2.149874755859375000e+03,1.047375000000000000e+03
8.662499237060546875e+01,3.149999694824218750e+02
1.787624877929687500e+03,2.551499755859375000e+03
1.417499877929687500e+03,1.370249877929687500e+03
2.071125000000000000e+03,1.425374877929687500e+03
2.244374755859375000e+03,2.023874877929687500e+03
1.968749877929687500e+03,2.157749755859375000e+03
1.141874877929687500e+03,1.842749877929687500e+03
1.472624877929687500e+03,1.409624877929687500e+03
1.070999877929687500e+03,1.031625000000000000e+03
1.346624877929687500e+03,6.378749389648437500e+02
1.960874877929687500e+03,3.669749755859375000e+03
1.511999877929687500e+03,3.110624755859375000e+03
3.386249694824218750e+02,3.000374755859375000e+03
1.181249877929687500e+03,2.960999755859375000e+03
2.275874755859375000e+03,8.977499389648437500e+02
1.756124877929687500e+03,9.843749389648437500e+02
1.779749877929687500e+03,3.630374755859375000e+03
9.607499389648437500e+02,3.559499755859375000e+03
2.362499847412109375e+02,2.582999755859375000e+03
1.393874877929687500e+03,4.016249694824218750e+02
1.598624877929687500e+03,2.260124755859375000e+03
1.472624877929687500e+03,7.087499389648437500e+02
1.307249877929687500e+03,3.457124755859375000e+03
2.464874755859375000e+03,9.922499389648437500e+02
1.921499877929687500e+03,4.882499694824218750e+02
2.047499877929687500e+03,3.071249694824218750e+02
1.496249877929687500e+03,1.236374877929687500e+03
1.700999877929687500e+03,1.464749877929687500e+03
2.519999847412109375e+02,1.401749877929687500e+03
1.598624877929687500e+03,3.212999755859375000e+03
1.244249877929687500e+03,3.480749755859375000e+03
1.204874877929687500e+03,3.055499755859375000e+03
1.527749877929687500e+03,4.724999618530273438e+01
1.795499877929687500e+03,3.583124755859375000e+03
1.511999877929687500e+03,1.842749877929687500e+03
1.196999877929687500e+03,1.244249877929687500e+03
2.157749755859375000e+03,3.638249755859375000e+03
2.079000000000000000e+03,2.354624755859375000e+03
1.669499877929687500e+03,2.181374755859375000e+03
1.724624877929687500e+03,1.165499877929687500e+03
1.740374877929687500e+03,3.559499755859375000e+03
2.496374755859375000e+03,3.299624755859375000e+03
1.669499877929687500e+03,2.756249755859375000e+03
8.032499389648437500e+02,1.346624877929687500e+03
1.763999877929687500e+03,1.267874877929687500e+03
1.543499877929687500e+03,2.055375000000000000e+03
1.189124877929687500e+03,1.173374877929687500e+03
2.606624755859375000e+03,3.354749755859375000e+03
1.630124877929687500e+03,2.724749755859375000e+03
1.763999877929687500e+03,3.472874755859375000e+03
2.299499755859375000e+03,2.031749877929687500e+03
1.771874877929687500e+03,3.401999755859375000e+03
2.047499877929687500e+03,1.362374877929687500e+03
1.889999877929687500e+03,1.338749877929687500e+03
1.338749877929687500e+03,2.362499755859375000e+03
1.787624877929687500e+03,2.409749755859375000e+03
2.008124877929687500e+03,2.197124755859375000e+03
2.315249755859375000e+03,1.189124877929687500e+03
5.354999389648437500e+02,2.512124755859375000e+03
1.874249877929687500e+03,3.457124755859375000e+03
6.299999618530273438e+01,6.063749389648437500e+02
1.031625000000000000e+03,9.528749389648437500e+02
1.307249877929687500e+03,1.425374877929687500e+03
2.165624755859375000e+03,1.181249877929687500e+03
8.032499389648437500e+02,1.661624877929687500e+03
1.811249847412109375e+02,3.079124755859375000e+03
1.299374877929687500e+03,4.331249694824218750e+02
1.945124877929687500e+03,2.094750000000000000e+03
1.315124877929687500e+03,2.638124755859375000e+03
1.811249877929687500e+03,9.449999389648437500e+02
1.315124877929687500e+03,2.842874755859375000e+03
1.858499877929687500e+03,3.307499755859375000e+03
1.582874877929687500e+03,2.220749755859375000e+03
2.622374755859375000e+03,2.181374755859375000e+03
2.464874755859375000e+03,1.189124877929687500e+03
1.685249877929687500e+03,1.535624877929687500e+03
1.669499877929687500e+03,3.441374755859375000e+03
1.803374877929687500e+03,3.338999755859375000e+03
1.567124877929687500e+03,1.850624877929687500e+03
4.567499694824218750e+02,3.173624755859375000e+03
1.543499877929687500e+03,3.441374755859375000e+03
1.259999923706054688e+02,2.819249755859375000e+03
1.913624877929687500e+03,2.559374755859375000e+03
1.811249877929687500e+03,3.283874755859375000e+03
2.039624877929687500e+03,3.590999755859375000e+03
1.858499877929687500e+03,2.921624755859375000e+03
1.598624877929687500e+03,2.173499755859375000e+03
1.716749877929687500e+03,1.606499877929687500e+03
1.669499877929687500e+03,2.047499877929687500e+03
7.953749389648437500e+02,8.426249389648437500e+02
8.111249389648437500e+02,1.252124877929687500e+03
1.204874877929687500e+03,3.228749755859375000e+03
1.259999877929687500e+03,2.567249755859375000e+03
1.976624877929687500e+03,2.071125000000000000e+03
2.590874755859375000e+03,2.504249755859375000e+03
1.787624877929687500e+03,1.102499877929687500e+03
1.102499877929687500e+03,3.016124755859375000e+03
1.181249877929687500e+03,2.441249755859375000e+03
1.378124877929687500e+03,1.031625000000000000e+03
1.291499877929687500e+03,1.732499847412109375e+02
1.598624877929687500e+03,1.338749877929687500e+03
1.181249877929687500e+03,1.496249877929687500e+03
1.803374877929687500e+03,2.252249755859375000e+03
1.464749877929687500e+03,3.598874755859375000e+03
2.094750000000000000e+03,3.937499694824218750e+02
6.299999618530273438e+01,1.141874877929687500e+03
1.708874877929687500e+03,2.252249755859375000e+03
2.252249755859375000e+03,1.039500000000000000e+03
1.763999877929687500e+03,3.220874755859375000e+03
1.819124877929687500e+03,1.519874877929687500e+03
1.819124877929687500e+03,2.228624755859375000e+03
1.322999877929687500e+03,2.685374755859375000e+03
1.645874877929687500e+03,9.371249389648437500e+02
1.582874877929687500e+03,2.819249755859375000e+03
1.039500000000000000e+03,1.913624877929687500e+03
1.921499877929687500e+03,1.622249877929687500e+03
1.724624877929687500e+03,1.535624877929687500e+03
2.015999877929687500e+03,2.315249755859375000e+03
1.693124877929687500e+03,1.196999877929687500e+03
1.275749877929687500e+03,3.709124755859375000e+03
2.504249755859375000e+03,1.448999877929687500e+03
1.259999877929687500e+03,2.338874755859375000e+03
5.827499389648437500e+02,3.362624755859375000e+03
1.645874877929687500e+03,2.079000000000000000e+03
1.063124877929687500e+03,3.228749755859375000e+03
1.118249877929687500e+03,3.212999755859375000e+03
3.307499694824218750e+02,2.756249755859375000e+03
9.764999389648437500e+02,3.724874755859375000e+03
2.008124877929687500e+03,7.244999389648437500e+02
1.779749877929687500e+03,1.535624877929687500e+03
1.685249877929687500e+03,3.008249755859375000e+03
1.598624877929687500e+03,3.583124755859375000e+03
6.221249389648437500e+02,2.362499755859375000e+03
1.259999877929687500e+03,2.441249755859375000e+03
1.850624877929687500e+03,2.567249755859375000e+03
1.322999877929687500e+03,1.252124877929687500e+03
1.976624877929687500e+03,1.889999877929687500e+03
1.598624877929687500e+03,1.488374877929687500e+03
1.126124877929687500e+03,1.480499877929687500e+03
2.330999755859375000e+03,3.354749755859375000e+03
1.196999877929687500e+03,3.464999694824218750e+02
1.259999877929687500e+03,2.653874755859375000e+03
1.929374877929687500e+03,1.763999877929687500e+03
1.866374877929687500e+03,1.141874877929687500e+03
1.732499877929687500e+03,1.393874877929687500e+03
1.000124938964843750e+03,5.669999389648437500e+02
1.795499877929687500e+03,3.008249755859375000e+03
1.346624877929687500e+03,2.858624755859375000e+03
1.590749877929687500e+03,3.913874755859375000e+03
1.157624877929687500e+03,3.008249755859375000e+03
1.181249877929687500e+03,1.267874877929687500e+03
4.409999694824218750e+02,3.441374755859375000e+03
2.354624755859375000e+03,4.488749694824218750e+02
1.921499877929687500e+03,2.701124755859375000e+03
1.322999877929687500e+03,1.023749938964843750e+03
1.189124877929687500e+03,2.299499755859375000e+03
1.007999938964843750e+03,3.811499755859375000e+03
1.811249877929687500e+03,2.118374755859375000e+03
1.259999877929687500e+03,2.850749755859375000e+03
2.189249755859375000e+03,1.252124877929687500e+03
1.685249877929687500e+03,6.614999389648437500e+02
1.653749877929687500e+03,3.212999755859375000e+03
1.047375000000000000e+03,3.913874755859375000e+03
1.472624877929687500e+03,2.669624755859375000e+03
1.362374877929687500e+03,3.661874755859375000e+03
1.952999877929687500e+03,1.992374877929687500e+03
2.354624755859375000e+03,3.047624755859375000e+03
1.267874877929687500e+03,3.527999755859375000e+03
2.480624755859375000e+03,2.960999755859375000e+03
4.882499694824218750e+02,3.512249755859375000e+03
1.551374877929687500e+03,1.535624877929687500e+03
1.803374877929687500e+03,1.685249877929687500e+03
1.700999877929687500e+03,1.086749877929687500e+03
1.803374877929687500e+03,3.457124755859375000e+03
5.906249389648437500e+02,3.212999755859375000e+03
2.315249755859375000e+03,1.598624877929687500e+03
1.189124877929687500e+03,9.213749389648437500e+02
8.898749389648437500e+02,9.922499389648437500e+02
1.913624877929687500e+03,2.362499755859375000e+03
1.850624877929687500e+03,2.496374755859375000e+03
2.047499847412109375e+02,3.535874755859375000e+03
2.472749755859375000e+03,8.111249389648437500e+02
1.968749847412109375e+02,2.606624755859375000e+03
1.740374877929687500e+03,2.882249755859375000e+03
7.796249389648437500e+02,3.212999755859375000e+03
1.803374877929687500e+03,2.071125000000000000e+03
1.905749877929687500e+03,1.385999877929687500e+03
1.803374877929687500e+03,3.496499755859375000e+03
1.748249877929687500e+03,1.063124877929687500e+03
9.134999389648437500e+02,1.000124938964843750e+03
1.622249877929687500e+03,1.157624877929687500e+03
1.905749877929687500e+03,3.291749755859375000e+03
1.811249847412109375e+02,3.394124755859375000e+03
5.354999389648437500e+02,3.858749755859375000e+03
1.968749877929687500e+03,2.197124755859375000e+03
1.259999877929687500e+03,2.779874755859375000e+03
8.741249389648437500e+02,3.795749755859375000e+03
2.323124755859375000e+03,2.126249755859375000e+03
1.574999877929687500e+03,2.141999755859375000e+03
2.165624755859375000e+03,2.228624755859375000e+03
9.134999389648437500e+02,1.574999847412109375e+02
1.094624877929687500e+03,1.740374877929687500e+03
1.299374877929687500e+03,2.984624755859375000e+03
1.771874877929687500e+03,3.016124755859375000e+03
9.134999389648437500e+02,3.677624755859375000e+03
2.031749877929687500e+03,2.819249755859375000e+03
1.409624877929687500e+03,3.149999694824218750e+02
1.795499877929687500e+03,2.701124755859375000e+03
1.732499877929687500e+03,1.669499877929687500e+03
3.937499618530273438e+01,9.843749389648437500e+02
1.354499877929687500e+03,4.016249694824218750e+02
1.598624877929687500e+03,2.488499755859375000e+03
4.724999618530273438e+01,3.850874755859375000e+03
1.322999877929687500e+03,3.299624755859375000e+03
1.110374877929687500e+03,7.874999389648437500e+02
1.763999877929687500e+03,3.165749755859375000e+03
1.811249847412109375e+02,1.393874877929687500e+03
9.371249389648437500e+02,1.826999877929687500e+03
1.464749877929687500e+03,1.173374877929687500e+03
1.716749877929687500e+03,1.307249877929687500e+03
5.512499618530273438e+01,5.669999389648437500e+02
8.111249389648437500e+02,3.827249755859375000e+03
2.433374755859375000e+03,7.166249389648437500e+02
1.590749877929687500e+03,1.023749923706054688e+02
1.732499877929687500e+03,3.527999755859375000e+03
1.897874877929687500e+03,1.456874877929687500e+03
2.362499755859375000e+03,1.283624877929687500e+03
4.409999694824218750e+02,2.693249755859375000e+03
9.843749389648437500e+02,8.583749389648437500e+02
1.551374877929687500e+03,1.574999877929687500e+03
1.165499877929687500e+03,1.929374877929687500e+03
2.283749755859375000e+03,7.953749389648437500e+02
9.056249389648437500e+02,1.228499877929687500e+03
3.149999694824218750e+02,2.905874755859375000e+03
8.583749389648437500e+02,2.181374755859375000e+03
1.283624877929687500e+03,2.787749755859375000e+03
2.204999847412109375e+02,2.716874755859375000e+03
1.614374877929687500e+03,3.457124755859375000e+03
4.016249694824218750e+02,3.220874755859375000e+03
1.811249877929687500e+03,2.283749755859375000e+03
1.259999923706054688e+02,4.331249694824218750e+02
2.598750000000000000e+02,1.653749847412109375e+02
2.071125000000000000e+03,2.708999755859375000e+03
5.512499389648437500e+02,3.520124755859375000e+03
1.464749877929687500e+03,9.292499389648437500e+02
1.228499877929687500e+03,3.858749755859375000e+03
1.937249877929687500e+03,1.653749877929687500e+03
1.803374877929687500e+03,2.598749755859375000e+03
1.425374877929687500e+03,2.866499755859375000e+03
1.606499877929687500e+03,2.323124755859375000e+03
2.236499755859375000e+03,1.338749877929687500e+03
1.756124877929687500e+03,2.937374755859375000e+03
2.575124755859375000e+03,2.567249755859375000e+03
1.401749877929687500e+03,3.835124755859375000e+03
1.078874877929687500e+03,1.448999877929687500e+03
6.929999389648437500e+02,3.976874755859375000e+03
6.693749389648437500e+02,2.338874755859375000e+03
1.850624877929687500e+03,3.417749755859375000e+03
1.795499877929687500e+03,2.519999847412109375e+02
1.992374877929687500e+03,1.842749877929687500e+03
2.433374755859375000e+03,1.716749877929687500e+03
1.133999877929687500e+03,6.693749389648437500e+02
1.173374877929687500e+03,3.748499755859375000e+03
1.945124877929687500e+03,3.614624755859375000e+03
2.299499755859375000e+03,2.047499847412109375e+02
1.882124877929687500e+03,3.638249755859375000e+03
2.480624755859375000e+03,5.039999694824218750e+02
1.015874938964843750e+03,6.851249389648437500e+02
1.047375000000000000e+03,6.772499389648437500e+02
1.118249877929687500e+03,1.362374877929687500e+03
4.488749694824218750e+02,2.645999755859375000e+03
1.661624877929687500e+03,2.716874755859375000e+03
3.464999694824218750e+02,3.496499755859375000e+03
9.134999389648437500e+02,2.165624755859375000e+03
1.598624877929687500e+03,6.536249389648437500e+02
1.456874877929687500e+03,3.315374755859375000e+03
1.370249877929687500e+03,3.748499755859375000e+03
5.512499389648437500e+02,2.393999755859375000e+03
1.094624877929687500e+03,2.291624755859375000e+03
7.874999237060546875e+01,2.543624755859375000e+03
2.496374755859375000e+03,3.937499694824218750e+02
1.157624877929687500e+03,1.472624877929687500e+03
1.393874877929687500e+03,2.882249755859375000e+03
1.645874877929687500e+03,1.039500000000000000e+03
1.259999877929687500e+03,3.866624755859375000e+03
8.268749389648437500e+02,3.653999755859375000e+03
1.645874877929687500e+03,7.481249389648437500e+02
1.464749877929687500e+03,1.968749847412109375e+02
1.732499877929687500e+03,1.960874877929687500e+03
2.480624755859375000e+03,8.504999389648437500e+02
1.716749877929687500e+03,3.228749755859375000e+03
1.055250000000000000e+03,3.685499755859375000e+03
7.244999389648437500e+02,1.007999938964843750e+03
1.236374877929687500e+03,1.362374877929687500e+03
1.645874877929687500e+03,3.149999755859375000e+03
7.638749389648437500e+02,2.677499694824218750e+02
1.189124877929687500e+03,2.488499755859375000e+03
9.371249389648437500e+02,1.070999877929687500e+03
1.338749877929687500e+03,9.449999389648437500e+02
1.496249847412109375e+02,2.677499755859375000e+03
1.559249877929687500e+03,1.732499847412109375e+02
2.212874755859375000e+03,1.126124877929687500e+03
1.385999877929687500e+03,3.173624755859375000e+03
1.905749877929687500e+03,2.220749755859375000e+03
1.000124938964843750e+03,3.543749755859375000e+03
2.551499755859375000e+03,7.638749389648437500e+02
2.559374755859375000e+03,2.929499755859375000e+03
1.819124877929687500e+03,2.535749755859375000e+03
1.693124877929687500e+03,2.496374755859375000e+03
1.094624877929687500e+03,3.299624755859375000e+03
2.575124755859375000e+03,6.929999389648437500e+02
1.441124877929687500e+03,1.858499877929687500e+03
7.087499237060546875e+01,1.622249877929687500e+03
1.322999877929687500e+03,2.764124755859375000e+03
1.378124877929687500e+03,2.354624755859375000e+03
1.504124877929687500e+03,3.016124755859375000e+03
1.039500000000000000e+03,2.047499877929687500e+03
2.071125000000000000e+03,4.646249694824218750e+02
2.535749755859375000e+03,1.574999877929687500e+03
1.866374877929687500e+03,1.212749877929687500e+03
2.370374755859375000e+03,2.645999755859375000e+03
1.023749938964843750e+03,1.023749938964843750e+03
4.724999694824218750e+02,3.268124755859375000e+03
2.291624755859375000e+03,1.669499877929687500e+03
2.598749755859375000e+03,1.984499877929687500e+03
3.543749694824218750e+02,2.882249755859375000e+03
1.889999877929687500e+03,3.795749755859375000e+03
1.590749877929687500e+03,7.717499389648437500e+02
1.102499923706054688e+02,3.606749755859375000e+03
1.354499877929687500e+03,2.669624755859375000e+03
1.661624877929687500e+03,3.260249755859375000e+03
8.819999389648437500e+02,1.685249877929687500e+03
1.748249877929687500e+03,2.708999755859375000e+03
1.165499877929687500e+03,6.536249389648437500e+02
1.385999877929687500e+03,2.842874755859375000e+03
1.441124877929687500e+03,1.504124877929687500e+03
1.535624877929687500e+03,4.882499694824218750e+02
1.819124877929687500e+03,1.220624877929687500e+03
1.488374877929687500e+03,3.551624755859375000e+03
2.291624755859375000e+03,5.512499389648437500e+02
2.000249877929687500e+03,1.960874877929687500e+03
1.771874877929687500e+03,3.260249755859375000e+03
1.307249877929687500e+03,1.464749877929687500e+03
6.221249389648437500e+02,3.165749755859375000e+03
1.543499877929687500e+03,3.953249755859375000e+03
2.134124755859375000e+03,1.700999877929687500e+03
2.417624755859375000e+03,9.686249389648437500e+02
1.212749877929687500e+03,1.354499877929687500e+03
2.488499755859375000e+03,3.417749755859375000e+03
1.929374877929687500e+03,2.315249755859375000e+03
1.315124877929687500e+03,9.843749389648437500e+02
1.803374877929687500e+03,3.212999755859375000e+03
5.197500000000000000e+02,2.771999755859375000e+03
1.078874877929687500e+03,2.708999755859375000e+03
1.645874877929687500e+03,2.606624755859375000e+03
1.307249877929687500e+03,2.606624755859375000e+03
1.299374877929687500e+03,1.354499877929687500e+03
5.118749694824218750e+02,2.685374755859375000e+03
8.032499389648437500e+02,1.322999877929687500e+03
1.496249847412109375e+02,3.976874755859375000e+03
1.960874877929687500e+03,2.811374755859375000e+03
1.732499877929687500e+03,3.614624755859375000e+03
2.354624755859375000e+03,3.858749694824218750e+02
1.882124877929687500e+03,1.291499877929687500e+03
2.496374755859375000e+03,1.504124877929687500e+03
1.740374877929687500e+03,1.441124877929687500e+03
1.141874877929687500e+03,1.126124877929687500e+03
1.921499877929687500e+03,3.472874755859375000e+03
1.590749877929687500e+03,1.519874877929687500e+03
1.456874877929687500e+03,3.512249755859375000e+03
2.000249877929687500e+03,1.598624877929687500e+03
4.252499694824218750e+02,3.307499694824218750e+02
1.598624877929687500e+03,4.724999694824218750e+02
2.055375000000000000e+03,2.441249755859375000e+03
1.496249877929687500e+03,1.338749847412109375e+02
2.874374755859375000e+03,1.724624877929687500e+03
1.834874877929687500e+03,2.149874755859375000e+03
2.441249755859375000e+03,3.401999755859375000e+03
1.700999877929687500e+03,1.236374877929687500e+03
2.094750000000000000e+03,1.173374877929687500e+03
2.362499847412109375e+02,3.701249694824218750e+02
1.669499877929687500e+03,2.378249755859375000e+03
1.637999877929687500e+03,1.448999877929687500e+03
2.283749755859375000e+03,1.133999877929687500e+03
1.653749847412109375e+02,3.157874755859375000e+03
1.456874877929687500e+03,3.779999755859375000e+03
